"focal_GC" "sister_GC" "delta_GC" "directionGC" "related_GC3" "focal_GC3" "change_in_dNdS" "focal_dS" "related_dS" "focal_dNdS" "related_dNdS" "deltaGC3" "focal_branch_length" "sister_branch_length" "focal_CUB" "sister_CUB" "focal_genome_size" "sister_genome_size" "genome_size_ratio" "focal_genome_size_checkM" "sister_genome_size_checkM" "genome_size_ratio_checkM" "focal_coding_density" "sister_coding_density" "focal_pseudogenes" "sister_pseudogenes" "focal_IGR_length" "sister_IGR_length" "focal_metabolism" "sister_metabolism" "focal_isolation" "sister_isolation" "endoSymb_status"
"Flavobacteriale_jump21" 56.64 34.83 21.81 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.81 3.63 0.5 1.89 3.74 0.51 88.96 89.37 NA 1.6 NA NA NA "NA|aerobic|NA|NA|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|obligate aerobic|aerobic|NA|aerobic|aerobic|obligate aerobic|NA|NA|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|obligate aerobic|NA|NA|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|aerobic|NA|aerobic|NA|microaerophilic|microaerophilic|microaerophilic|NA|NA|aerobic|NA|aerobic|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|obligate aerobic|NA|NA|NA|NA|facultative|NA|NA|aerobic|NA|aerobic|aerobic|NA|NA|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|aerobic|aerobic|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|NA|aerobic|NA|obligate aerobic|obligate aerobic|NA|facultative|microaerophilic|NA|NA|microaerophilic|microaerophilic|microaerophilic|facultative|NA|NA|NA|facultative|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|aerobic|aerobic|NA|NA|NA|aerobic|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|NA|NA|facultative|aerobic|aerobic|NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|facultative|NA|NA|facultative|NA|NA|aerobic|aerobic|aerobic|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|NA|facultative|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA|aerobic|NA|NA|NA|obligate aerobic|facultative|NA|NA|aerobic|NA|aerobic|NA|NA|obligate aerobic|obligate aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|aerobic|NA|NA|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|aerobic|NA|aerobic|NA|NA|aerobic|aerobic|aerobic|aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|obligate aerobic|aerobic|aerobic|NA|NA|aerobic|aerobic|aerobic|aerobic|NA|aerobic|NA|obligate aerobic|obligate aerobic|aerobic|aerobic|NA|NA|NA|aerobic|NA|NA|NA|aerobic|obligate aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|NA|aerobic|obligate aerobic|aerobic|NA|NA|aerobic|NA|NA|obligate aerobic|NA|NA|aerobic|NA|NA|NA|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|aerobic|obligate aerobic|aerobic|facultative|NA|obligate aerobic|facultative|NA|NA|aerobic|aerobic|obligate aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|obligate aerobic|aerobic|obligate aerobic|obligate aerobic|facultative|facultative|facultative|NA|NA|aerobic|NA|obligate aerobic|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|aerobic|NA|NA|facultative|aerobic|NA|NA|aerobic|aerobic|NA|NA|NA|microaerophilic|NA|NA|NA|NA|NA" NA "NA|host|host|NA|NA|NA|host|host|host|NA|NA|NA|NA|NA|NA|soil|NA|NA|NA|NA|host|NA|water|NA|NA|NA|biofilm|soil|NA|rock|NA|milk|NA|NA|NA|soil|NA|NA|NA|NA|NA|water|NA|NA|NA|soil|wastewater|NA|soil|NA|NA|NA|NA|water|NA|milk|host|built|host|NA|food|food|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|host|host|host|NA|host|host|host|NA|NA|host|NA|NA|NA|NA|host|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|NA|NA|NA|sediment|NA|NA|water|NA|water|host|NA|NA|host|sediment|NA|host|water|NA|sediment|sediment|host|host|sediment|water|NA|NA|NA|sediment|water|water|NA|host|host|host|host|host|host|NA|host|NA|host|NA|host|NA|NA|NA|NA|NA|NA|host|NA|NA|host|sediment|host|NA|host|NA|NA|NA|NA|water|soil|NA|NA|NA|NA|biofilm|NA|NA|bioreactor/digester|host|sediment|NA|water|NA|NA|NA|water|host|water|water|NA|NA|soil|soil|NA|NA|host|NA|NA|sludge|NA|NA|NA|water|NA|NA|water|host|water|host|host|water|water|water|water|host|NA|soil|NA|soil|soil|biofilm|NA|NA|NA|NA|NA|NA|wastewater|NA|water|NA|NA|NA|soil|wastewater|NA|NA|water|NA|NA|NA|NA|wastewater|soil|host|host|NA|NA|host|NA|NA|NA|water|NA|NA|water|host|NA|water|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|water|NA|NA|NA|NA|water|water|host|biofilm|water|NA|sediment|NA|NA|NA|NA|NA|NA|sediment|NA|water|sediment|host|water|NA|NA|water|water|water|water|NA|NA|NA|sediment|water|water|NA|NA|NA|NA|sediment|host|NA|water|water|water|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|water|biofilm|NA|NA|NA|water|water|NA|NA|water|water|NA|NA|sediment|NA|NA|water|NA|NA|NA|NA|NA|water|NA|NA|NA|NA|NA|NA|NA|NA|water|water|host|rock|host|NA|water|soil|NA|NA|water|sediment|sediment|water|NA|NA|water|NA|NA|sediment|NA|host|host|NA|water|host|NA|host|host|NA|host|host|host|NA|NA|NA|NA|NA|NA|NA|host|water|host|water|water|NA|NA|NA|NA|NA|host|NA|water|NA|host|NA|water|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump22" 30.74 35.98 -5.24 "-1" NA NA NA NA NA NA NA NA NA NA 1.16 0.63 3.07 3.94 0.78 3.07 3.94 0.78 91.36 88.61 0.5 1.7 108 112 NA "NA|aerobic|NA|NA|NA|NA|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|obligate aerobic|aerobic|NA|aerobic|aerobic|obligate aerobic|NA|NA|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|obligate aerobic|NA|NA|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|aerobic|NA|aerobic|NA|microaerophilic|microaerophilic|microaerophilic|NA|NA|aerobic|NA|aerobic|NA|NA|aerobic|NA" "host" "NA|host|host|NA|NA|NA|host|host|host|NA|NA|NA|NA|NA|NA|soil|NA|NA|NA|NA|host|NA|water|NA|NA|NA|biofilm|soil|NA|rock|NA|milk|NA|NA|NA|soil|NA|NA|NA|NA|NA|water|NA|NA|NA|soil|wastewater|NA|soil|NA|NA|NA|NA|water|NA|milk|host|built|host|NA|food|food|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|host|host|host|NA|host|host|host|NA|NA|host|NA|NA|NA|NA|host|NA" "0"
"Flavobacteriale_jump23" 30.2 32.66 -2.46 "-1" NA NA NA NA NA NA NA NA 0.178 0.112 0.06 0.06 0.26 0.31 0.84 0.47 0.46 1.02 88 86 0.4 7.5 36 38 NA NA "host" NA "1"
"Flavobacteriale_jump24" 21.04 26.78 -5.74 "-1" 0.292 0.226 1.329 0.101 0.145 0.127 0.096 -0.066 0.146 0.075 0.03 0.06 0.28 0.63 0.44 0.53 0.65 0.82 93 95 1.2 2.5 17 25 "NA|NA" "aerobic|NA|NA|NA|NA|obligate aerobic|NA|NA" "host|host" "host|host|NA|NA|NA|host|host|host" "1"
"Flavobacteriale_jump25" 30.48 36.44 -5.96 "-1" NA NA NA NA NA NA NA NA NA NA 0.43 1.1 2.33 4.21 0.55 2.33 4.23 0.55 86.39 88.38 2.2 2.2 170 133 NA "NA|NA|NA|NA|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|obligate aerobic|aerobic|NA|aerobic|aerobic|obligate aerobic|NA|NA|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|obligate aerobic|NA|NA|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|aerobic|NA|aerobic|NA|microaerophilic|microaerophilic" NA "NA|NA|NA|NA|NA|NA|soil|NA|NA|NA|NA|host|NA|water|NA|NA|NA|biofilm|soil|NA|rock|NA|milk|NA|NA|NA|soil|NA|NA|NA|NA|NA|water|NA|NA|NA|soil|wastewater|NA|soil|NA|NA|NA|NA|water|NA|milk|host|built|host|NA|food|food|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|host|host|host|NA|host|host" "0"
"Flavobacteriale_jump26" 42.3 36.46 5.84 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.8 4.23 0.66 2.8 4.33 0.65 90.25 88.38 NA 1.8 NA NA NA "NA|NA|NA|NA|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|obligate aerobic|aerobic|NA|aerobic|aerobic|obligate aerobic|NA|NA|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|obligate aerobic|NA|NA|NA|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA|obligate aerobic|obligate aerobic|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|aerobic|NA|NA|NA|NA|NA|NA|aerobic|NA" NA "NA|NA|NA|NA|NA|NA|soil|NA|NA|NA|NA|host|NA|water|NA|NA|NA|biofilm|soil|NA|rock|NA|milk|NA|NA|NA|soil|NA|NA|NA|NA|NA|water|NA|NA|NA|soil|wastewater|NA|soil|NA|NA|NA|NA|water|NA|milk|host|built|host|NA|food|food|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|host|host|NA|NA|NA|NA|NA|NA|NA|water|NA|NA|NA|host|host" "0"
"Flavobacteriale_jump27" 42.47 39.48 2.99 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.99 2.38 0.84 2.1 2.49 0.84 88.57 89.8 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump28" 42.69 39.64 3.05 "1" NA NA NA NA NA NA NA NA NA NA 0.87 NA 2.77 2.71 1.02 2.77 2.81 0.99 90 90 0.8 NA NA NA NA "NA|NA" "water" "NA|NA" "0"
"Flavobacteriale_jump29" 44 36.27 7.73 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.46 3.01 0.82 2.46 3.01 0.82 89 89 NA NA NA NA "NA|NA" "obligate aerobic|NA|aerobic|NA" "NA|NA" "soil|NA|NA|NA" "0"
"Flavobacteriale_jump30" 38.68 36.12 2.56 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.74 3.66 0.75 2.77 3.66 0.76 88.69 89.31 NA 1.4 NA NA NA "NA|NA|obligate aerobic|aerobic|NA|aerobic|aerobic|obligate aerobic|NA|NA" NA "NA|NA|biofilm|soil|NA|rock|NA|milk|NA|NA" "0"
"Flavobacteriale_jump31" 40.37 35.71 4.66 "1" NA NA NA NA NA NA NA NA NA NA NA NA 3.18 2.66 1.2 3.54 2.98 1.19 87 85 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Flavobacteriale_jump32" 39.43 34.25 5.18 "1" 0.367 0.395 0.736 0.272 0.422 0.052 0.07 0.028 0.017 0.031 1.08 1.37 4.39 4.56 0.96 4.39 4.56 0.96 87 89 1.9 1.7 97 92 "NA|aerobic" "NA|NA" "NA|host" "NA|NA" "0"
"Flavobacteriale_jump33" 32.36 36.08 -3.72 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.96 4.07 0.73 3.42 4.07 0.84 90.04 88.72 NA 3.1 NA NA "NA|NA" "aerobic|NA" "NA|NA" "host|host" "0"
"Flavobacteriale_jump34" 45.09 36.26 8.83000000000001 "1" NA NA NA NA NA NA NA NA 0.21 0.03 0.52 1.05 2.23 2.5 0.89 2.23 2.51 0.89 92.28 86.84 2 2.5 88 145 "microaerophilic" "aerobic" NA "host" "0"
"Flavobacteriale_jump35" 30 40.73 -10.73 "-1" NA NA NA NA NA NA NA NA NA NA 0.19 NA 1.48 1.33 1.11 1.7 1.66 1.02 95 92 21.5 NA NA NA NA "NA|NA|NA|NA|NA|NA" NA "NA|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump36" 48.87 39.4 9.47 "1" NA NA NA NA NA NA NA NA NA NA 0.55 0.44 3.21 4.18 0.77 3.26 4.38 0.74 93.42 90.51 0.2 0.9 81 124 NA "obligate aerobic|obligate aerobic|NA|NA|NA|NA|facultative|NA|NA|aerobic|NA|aerobic|aerobic|NA|NA|obligate aerobic|aerobic|NA|aerobic|obligate aerobic|aerobic|aerobic|obligate aerobic|NA|aerobic|aerobic|aerobic" NA "host|host|NA|NA|NA|NA|sediment|NA|NA|water|NA|water|host|NA|NA|host|sediment|NA|host|water|NA|sediment|sediment|host|host|sediment|water" "0"
"Flavobacteriale_jump37" 55.29 48.87 6.42 "1" NA NA NA NA NA NA NA NA 0.04 0.04 0.35 0.55 3.53 3.21 1.1 3.57 3.26 1.1 91.55 93.42 0.5 0.2 105 81 "aerobic" NA "water" NA "0"
"Flavobacteriale_jump38" 37.06 41.88 -4.82 "-1" NA NA NA NA NA NA NA NA 0.088 0.052 0.69 0.31 3.7 3.88 0.95 3.75 3.94 0.95 93 91 2.1 1.2 62 81 "aerobic" "obligate aerobic" "water" "host" "0"
"Flavobacteriale_jump39" 44.92 41.78 3.14 "1" NA NA NA NA NA NA NA NA NA NA NA NA 3.18 3.84 0.83 3.24 4.27 0.76 92 91 NA NA NA NA NA "obligate aerobic|NA|NA|NA|NA|facultative|NA|NA" NA "host|NA|NA|NA|NA|sediment|NA|NA" "0"
"Flavobacteriale_jump40" 37.85 41.99 -4.14 "-1" NA NA NA NA NA NA NA NA 0.029 0.026 0.56 0.64 4.13 3.84 1.08 4.16 3.85 1.08 93 93 1.1 0.6 63 64 "obligate aerobic" "obligate aerobic" "water" "host" "0"
"Flavobacteriale_jump41" 45.15 41.51 3.64 "1" NA NA NA NA NA NA NA NA 0.033 0.008 0.78 0.79 4.48 3.74 1.2 4.5 4.26 1.06 91 91 1.2 0.8 70 73 "obligate aerobic" "NA|NA|facultative|NA|NA" "water" "NA|NA|sediment|NA|NA" "0"
"Flavobacteriale_jump42" 43.79 40.11 3.68 "1" NA NA NA NA NA NA NA NA 0.068 0.033 0.36 0.43 4.85 5.36 0.9 4.91 5.38 0.91 88 91 NA NA 110 82 NA "aerobic|aerobic|NA" NA "water|host|NA" "0"
"Flavobacteriale_jump43" 47.08 40.11 6.97 "1" NA NA NA NA NA NA NA NA NA NA 0.23 NA 5.04 4.58 1.1 5.05 4.63 1.09 90 92 1.5 NA NA NA "obligate aerobic" NA "host" NA "0"
"Flavobacteriale_jump44" 34.93 37.43 -2.5 "-1" NA 0.358 NA 0.581 NA 0.027 NA NA 0.019 0.042 0.61 0.38 4.48 4.85 0.92 4.5 4.87 0.92 91 86 1.6 5 78 108 "NA|NA|obligate aerobic|aerobic|NA|NA" "obligate aerobic" "NA|NA|water|water|NA|sediment" "host" "0"
"Flavobacteriale_jump45" 49.98 38.25 11.73 "1" NA NA NA NA NA NA NA NA NA NA 0.26 0.28 4.12 3.91 1.05 4.16 3.93 1.06 88.17 90.31 3.5 0.9 133 126 NA "aerobic" NA "water" "0"
"Flavobacteriale_jump46" 44.17 38.32 5.85 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.42 2.09 0.68 2.13 2.23 0.96 85 93 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump47" 44.8 36.74 8.06 "1" NA NA NA NA NA NA NA NA 0.049 0.077 0.49 0.84 5.03 3.79 1.33 5.07 3.81 1.33 89 89 2.3 2.5 95 86 "obligate aerobic" "aerobic|NA|obligate aerobic" "sediment" "NA|sediment|water" "0"
"Flavobacteriale_jump48" 44.23 38.52 5.70999999999999 "1" NA NA NA NA NA NA NA NA 0.095 0.057 0.45 0.87 2.69 2.66 1.01 2.69 2.69 1 88 91 3.3 5.9 89 67 "anaerobic" "facultative|NA|NA|NA|facultative" "host" "host|NA|host|NA|host" "0"
"Flavobacteriale_jump49" 41.01 34.05 6.96 "1" NA NA NA NA NA NA NA NA NA NA 0.98 0.97 3.08 3.85 0.8 3.12 3.87 0.81 91.02 88.28 0.9 1.2 119 133 "obligate aerobic" "aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|aerobic|aerobic|NA|NA|NA|aerobic|NA|NA|obligate aerobic|NA|aerobic|NA|aerobic|NA|NA|facultative|aerobic|aerobic|NA|aerobic|NA|NA|aerobic|aerobic|NA|NA|facultative|NA|NA|facultative|NA|NA|aerobic|aerobic|aerobic|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|NA|facultative|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|aerobic|NA|NA|NA|NA|aerobic|NA" "water" "host|NA|host|NA|NA|NA|NA|water|soil|NA|NA|NA|NA|biofilm|NA|NA|bioreactor/digester|host|sediment|NA|water|NA|NA|NA|water|host|water|water|NA|NA|soil|soil|NA|NA|host|NA|NA|sludge|NA|NA|NA|water|NA|NA|water|host|water|host|host|water|water|water|water|host|NA|soil|NA|soil|soil|biofilm|NA|NA|NA|NA|NA|NA|wastewater|NA" "0"
"Flavobacteriale_jump50" 36.98 33.86 3.12 "1" NA NA NA NA NA NA NA NA NA NA NA NA 4.13 2.95 1.4 4.17 3.77 1.11 90 85 1.1 NA NA NA "obligate aerobic" NA "sediment" NA "0"
"Flavobacteriale_jump51" 35.61 33.66 1.95 "1" NA NA NA NA NA NA NA NA 0.001 0.011 0.94 1.08 5.2 5.92 0.88 5.22 5.95 0.88 88 88 2.6 1.3 109 107 NA "aerobic" NA "host" "0"
"Flavobacteriale_jump52" 43.08 35.53 7.55 "1" NA NA NA NA NA NA NA NA 0.06 0.05 0.89 0.94 3.78 3.79 1 3.84 3.8 1.01 90.79 89.29 1.3 1.9 108 130 "NA|NA" "NA|aerobic|aerobic|aerobic" "NA|NA" "NA|soil|soil|biofilm" "0"
"Flavobacteriale_jump53" 49.02 45.4 3.62 "1" NA NA NA NA NA NA NA NA NA NA 0.85 NA 3.7 3.53 1.05 3.73 3.64 1.02 89 92 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump54" 39.32 31.38 7.94 "1" NA NA NA NA NA NA NA NA 0.06 0.07 0.79 1.02 3.63 2.85 1.27 3.65 3.01 1.21 90.45 91.24 1.6 1.6 119 106 "aerobic|aerobic|obligate aerobic|aerobic|aerobic|NA|aerobic|obligate aerobic|aerobic|NA" "aerobic|NA|NA|NA|obligate aerobic|facultative|NA|NA|aerobic|NA|aerobic|NA|NA|obligate aerobic|obligate aerobic|aerobic|aerobic" "soil|soil|sediment|sediment|sediment|NA|host|water|water|sediment" "water|NA|NA|NA|soil|wastewater|NA|NA|water|NA|NA|NA|NA|wastewater|soil|host|host" "0"
"Flavobacteriale_jump55" 43.81 39.62 4.19 "1" NA NA NA NA NA NA NA NA 0.089 0.025 0.58 0.67 4.53 4.48 1.01 4.55 4.5 1.01 90 89 1.1 1.7 86 91 "aerobic" "aerobic|obligate aerobic|aerobic" "host" "host|water|water" "0"
"Flavobacteriale_jump56" 33.23 37.71 -4.48 "-1" NA NA NA NA NA NA NA NA NA NA 0.75 0.89 2.52 3.8 0.66 2.84 3.81 0.75 92 91 0.2 1.8 76 73 NA NA NA "sediment" "0"
"Flavobacteriale_jump57" 42.22 36.35 5.87 "1" NA NA NA NA NA NA NA NA 0.033 0.024 0.61 0.77 2.99 3.4 0.88 3.19 3.41 0.94 86 91 1.5 1.1 73 80 "NA|NA" NA "NA|NA" NA "0"
"Flavobacteriale_jump58" 42.29 36.42 5.87 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.99 2.51 1.19 3.03 2.98 1.02 94 89 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Flavobacteriale_jump59" 35.93 32.6 3.33 "1" NA NA NA NA NA NA NA NA NA NA 0.68 0.67 5.35 5.78 0.93 5.37 5.8 0.93 91 88 1 2.6 77 102 "obligate aerobic" "NA|NA|aerobic|aerobic|aerobic|aerobic" "sediment" "NA|NA|NA|NA|water|water" "0"
"Flavobacteriale_jump60" 41.27 36.61 4.66 "1" 0.382 0.408 1.131 0.8 0.875 0.029 0.027 0.026 0.07 0.081 0.62 0.77 3.54 3.8 0.93 3.56 3.81 0.93 90 90 2.2 1.7 92 86 "NA|obligate aerobic|facultative" "aerobic|NA|NA|obligate aerobic|NA|aerobic|aerobic|aerobic|NA|NA|obligate aerobic|NA|NA|obligate aerobic|aerobic|aerobic|NA" "NA|soil|soil" "biofilm|water|NA|sediment|NA|NA|NA|NA|NA|NA|sediment|NA|water|sediment|host|water|NA" "0"
"Flavobacteriale_jump61" 39.78 36.8 2.98 "1" NA NA NA NA NA NA NA NA NA NA 0.67 0.77 3.69 4.01 0.92 3.72 4.03 0.92 89 89 NA NA 84 90 NA "aerobic|aerobic|NA|NA" NA "NA|NA|NA|NA" "0"
"Flavobacteriale_jump62" 42.14 37.07 5.07 "1" NA NA NA NA NA NA NA NA NA NA 0.82 0.88 4.01 3.27 1.23 4.03 3.28 1.23 93 91 NA NA 63 76 NA "NA|obligate aerobic|aerobic|aerobic|NA" NA "water|sediment|host|water|NA" "0"
"Flavobacteriale_jump63" 31.39 35.16 -3.77 "-1" NA NA NA NA NA NA NA NA NA NA 0.61 0.69 3.28 3.21 1.02 3.29 3.22 1.02 91 91 1.3 1.7 76 74 "obligate aerobic" "aerobic" "host" "water" "0"
"Flavobacteriale_jump64" 39.66 35.14 4.52 "1" 0.378 0.41 0.546 0.968 0.776 0.021 0.038 0.032 0.048 0.027 0.48 0.44 3.25 3.22 1.01 3.32 3.37 0.99 91 91 0.8 1.7 80 77 "NA|aerobic|NA" "obligate aerobic|aerobic|aerobic" "NA|sediment|NA" "water|water|NA" "0"
"Flavobacteriale_jump65" 38.49 33.48 5.01000000000001 "1" 0.345 0.382 1.299 0.233 0.339 0.036 0.027 0.037 0.038 0.113 0.84 0.77 3.99 3.83 1.04 4 3.86 1.04 92 91 1.4 1.7 79 84 "NA|NA" "NA|obligate aerobic|NA|NA|NA|aerobic|obligate aerobic|aerobic|NA|NA|aerobic|NA|NA|obligate aerobic|NA|NA|aerobic|NA|NA" "NA|NA" "water|biofilm|NA|NA|NA|water|water|NA|NA|water|water|NA|NA|sediment|NA|NA|water|NA|NA" "0"
"Flavobacteriale_jump66" 39.24 36.19 3.05 "1" NA NA NA NA NA NA NA NA 0.026 0.039 0.72 0.85 2.67 3.56 0.75 2.7 3.58 0.75 92 93 0.6 2.4 69 69 "obligate aerobic" NA "sediment" NA "0"
"Flavobacteriale_jump67" 31.33 35.37 -4.04 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 2.55 3.06 0.83 3.06 3.07 1 88 91 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump68" 38.11 31.56 6.55 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.63 3.62 0.73 3.09 3.85 0.8 89 90 NA NA NA NA NA NA NA NA "0"
"Flavobacteriale_jump69" 38.04 30.18 7.86 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.95 3.45 0.86 2.98 3.46 0.86 94 90 NA NA NA NA NA "NA|NA|NA|NA|NA|obligate aerobic|aerobic|NA|NA|facultative|aerobic|NA" NA "NA|NA|host|water|host|water|water|NA|NA|NA|NA|NA" "0"
"Flavobacteriale_jump70" 34.8 29.81 4.99 "1" NA NA NA NA NA NA NA NA 0.028 0.005 0.48 0.82 2.31 3.93 0.59 2.61 3.95 0.66 81 89 0.8 2.6 92 86 "NA|aerobic" "NA|facultative" "NA|water" "NA|NA" "0"
"Flavobacteriale_jump71" 41.08 31.64 9.44 "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.75 3.38 0.52 1.98 3.5 0.57 89.78 91.79 NA 0.8 NA NA NA "NA|aerobic|aerobic" NA "host|NA|water" "0"
"Flavobacteriale_jump72" 35.22 29.5 5.72 "1" NA NA NA NA NA NA NA NA NA NA 0.61 0.66 3.35 3.48 0.96 3.58 3.54 1.01 89 91 3.7 0.8 87 62 "NA|NA" NA "NA|NA" NA "0"
"Flavobacteriale_jump73" 33.1 35.61 -2.51 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 1.21 1.17 1.03 1.58 1.8 0.88 95.72 88.2 46.7 NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Pseudomonadale_jump1" 39.99 53.76 -13.77 "-1" NA NA NA NA NA NA NA NA NA NA NA NA 4.16 4.99 0.83 4.46 5.1 0.87 88 91 NA NA NA NA NA "NA|NA" NA "NA|NA" "0"
"Pseudomonadale_jump2" 64.91 55.18 9.73 "1" NA NA NA NA NA NA NA NA NA NA NA NA 2.42 1.87 1.29 2.45 2.21 1.11 93 94 1.4 NA NA NA "facultative" NA "water" NA "0"
"Pseudomonadale_jump3" 34.89 40.52 -5.63 "-1" NA NA NA NA NA NA NA NA 0.011 0.033 1.74 1.44 3.05 3.18 0.96 3.06 3.38 0.91 86 86 3 3.2 101 110 NA "NA|NA|aerobic|aerobic|NA" "host" "NA|NA|wastewater|water|NA" "0"
"Pseudomonadale_jump4" 53.84 63.61 -9.77 "-1" NA NA NA NA NA NA NA NA NA NA 0.52 0.53 2.88 3.57 0.81 2.9 3.64 0.8 90 90 1.4 1.8 94 95 "aerobic" "facultative|NA|NA" "host" "water|NA|NA" "0"
